sequence	16S_rRNA_Count	metadata_NSTI
study_1823	1	0.28560100000000005
study_950	1	0.07196799999999999
study_600	1	0.11569700000000001
study_1734	1	0.15612
study_1417	4	0.071523
study_1242	4	0.061917999999999994
study_1440	1	0.00015
study_1051	1	0.00015
study_1001	1	0.00015
study_1045	1	0.060237
study_73	1	0.24379299999999998
study_775	2	0.10666300000000001
study_138	2	0.012017
study_139	2	0.016068
study_271	4	0.017838999999999997
study_507	1	0.7463989999999999
study_958	1	0.03218
study_617	1	0.064545
study_1063	2	0.007291
study_1466	2	0.04726
study_1522	2	0.012381999999999999
study_229	2	0.00015
study_1677	2	0.00015
study_1389	2	0.009271
study_949	1	0.303983
study_1847	1	0.303983
study_1087	1	0.303983
study_632	1	0.65596
study_1325	1	0.245835
study_299	1	0.009915
study_1301	10	19.873307999999998
study_1871	10	2.165673
study_1889	10	2.002306
study_1269	10	3.6975870000000004
study_155	1	0.06396900000000001
study_1204	1	0.600025
study_1513	1	0.543579
study_1683	1	0.553111
study_324	4	0.073049
study_1490	1	0.758059
study_1791	1	0.8425450000000001
study_1126	1	0.7791
study_1057	1	0.987038
study_1872	1	0.060074
study_1770	1	0.5106539999999999
study_1413	1	0.313749
study_285	1	0.560775
study_1766	1	0.560775
study_1541	1	0.560775
study_954	1	0.560775
study_718	1	0.560775
study_1176	1	0.560775
study_719	1	0.6101949999999999
study_1801	1	0.643142
study_803	1	0.468606
study_1692	1	0.515938
study_442	1	0.310531
study_1901	1	0.317918
study_1732	1	0.217748
study_1131	1	0.41179399999999994
study_1426	1	0.41179399999999994
study_881	1	0.264642
study_866	1	0.264642
study_468	5	0.007884
study_141	5	0.004043
study_655	1	0.012987
study_1772	6	0.15773299999999998
study_1357	6	0.012026
study_1892	2	1.214943
study_1546	2	0.7358899999999999
study_1764	2	0.631433
study_1479	1	0.269516
study_159	2	0.016026
study_1714	2	0.021865
study_286	2	0.029042000000000002
study_1274	2	0.033184
study_645	2	0.04043
study_1042	6	0.021817
study_422	6	0.030673000000000002
study_627	1	0.11275999999999999
study_277	1	0.125319
study_67	1	0.062694
study_242	1	0.06627999999999999
study_482	1	0.063389
study_508	1	0.06543099999999999
study_1206	1	0.060404
study_613	1	0.069239
study_628	1	0.074857
study_305	1	0.125754
study_715	1	0.138606
study_1134	1	0.06539500000000001
study_94	1	0.0653
study_1285	1	0.07092999999999999
study_1158	1	0.075414
study_405	1	0.06261699999999999
study_47	1	0.05997
study_303	1	0.068255
study_34	1	0.062691
study_165	1	0.068173
study_809	1	0.070809
study_1058	1	0.065434
study_410	1	0.068255
study_855	1	0.13811099999999998
study_336	1	0.062694
study_1235	1	0.075748
study_666	1	0.070885
study_1429	1	0.067949
study_27	1	0.06541699999999999
study_352	1	0.068178
study_276	1	0.06816599999999999
study_1030	1	0.115603
study_397	1	0.080639
study_917	1	0.082646
study_126	1	0.071755
study_724	1	0.071753
study_1324	1	0.06905900000000001
study_223	1	0.069038
study_870	1	0.071252
study_1673	1	0.076917
study_471	1	0.071616
study_1481	1	0.071378
study_362	1	0.071378
study_227	1	0.07148099999999999
study_350	1	0.07148099999999999
study_1287	2	0.063059
study_707	1	0.13858900000000002
study_780	1	0.02175
study_1322	1	0.079723
study_896	1	0.042089
study_492	1	0.052148
study_1321	1	0.046376
study_547	1	0.056873
study_327	1	0.056401
study_1418	1	0.013854
study_1500	1	0.009897
study_584	1	0.007252
study_893	1	0.06171
study_562	1	0.049734
study_978	1	0.058070000000000004
study_175	1	0.011056
study_909	1	0.038189999999999995
study_1433	1	0.004716
study_692	1	0.004716
study_146	1	0.007252
study_894	1	0.007215999999999999
study_289	1	0.00015
study_790	6	0.00792
study_1342	1	0.062824
study_1720	1	0.005637
study_413	1	0.042573
study_1283	1	0.061482
study_363	1	0.027833999999999998
study_1352	1	0.027860000000000003
study_821	1	0.02229
study_1317	1	0.01432
study_629	1	0.095075
study_1893	1	0.033526
study_1657	1	0.31105700000000003
study_349	1	0.08122599999999999
study_1497	1	0.140868
study_1536	1	0.120853
study_1691	1	0.07499299999999999
study_1023	1	0.084302
study_1587	1	0.085923
study_81	1	0.013222999999999999
study_1396	1	0.007892
study_328	1	0.007885
study_320	1	0.000151
study_631	1	0.115576
study_1037	1	0.002559
study_673	1	0.0025800000000000003
study_604	1	0.012047
study_87	1	0.0025800000000000003
study_1334	1	0.010394
study_1230	1	0.023937
study_977	1	0.005211
study_1198	1	0.011274
study_774	1	0.011009999999999999
study_297	1	0.005242
study_1687	1	0.007659999999999999
study_1105	1	0.00262
study_1752	1	0.042371
study_682	1	0.033368
study_325	1	0.11569600000000001
study_494	1	0.019997
study_610	1	0.04211
study_157	1	0.011840999999999999
study_304	1	0.030725
study_1167	1	0.043422
study_970	1	0.046294999999999996
study_670	1	0.0076430000000000005
study_331	1	0.00406
study_1106	1	0.00015
study_860	1	0.0028829999999999997
study_206	1	0.008067
study_282	1	0.002705
study_76	1	0.002727
study_414	1	0.008136
study_535	1	0.00015
study_756	1	0.010083
study_1205	1	0.137249
study_688	1	0.07495399999999999
study_1341	1	0.07499
study_1115	1	0.056559000000000005
study_807	1	0.054564
study_1484	1	0.048199
study_1299	1	0.050512
study_1558	1	0.050526999999999996
study_449	1	0.033716
study_432	1	0.014491
study_445	1	0.012168
study_1114	1	0.014898
study_481	1	0.014898
study_782	1	0.017727
study_772	1	0.026785000000000003
study_177	1	0.022071
study_8	1	0.018775999999999998
study_221	1	0.026737999999999998
study_1280	1	0.027473
study_1574	1	0.043244
study_1863	1	0.031301999999999996
study_419	1	0.022187000000000002
study_1309	1	0.031449
study_444	1	0.022191
study_1685	1	0.022137
study_454	1	0.023551
study_944	1	0.026333999999999996
study_586	1	0.039025
study_1647	1	0.035552999999999994
study_1164	1	0.029033
study_1811	1	0.022529
study_819	1	0.030560000000000004
study_204	1	0.023599000000000002
study_913	1	0.087656
study_639	1	0.08166
study_1407	1	0.081333
study_270	1	0.075062
study_784	1	0.075103
study_284	1	0.147359
study_205	1	0.147359
study_1659	1	0.052483
study_1075	1	0.051615999999999995
study_161	1	0.044291000000000004
study_1021	1	0.008017
study_1435	1	0.004011
study_483	1	0.008004
study_940	5	0.003965
study_371	1	0.021228999999999998
study_225	1	0.004046
study_378	1	0.010045
study_510	1	0.0039770000000000005
study_181	1	0.003929
study_269	1	0.0169
study_209	1	0.01718
study_59	1	0.01718
study_649	1	0.008164
study_357	1	0.145084
study_93	1	0.04211
study_199	1	0.048124
study_267	1	0.039017
study_85	1	0.038674
study_128	1	0.083756
study_63	1	0.08486
study_190	1	0.059088
study_1464	1	0.068257
study_1555	1	0.060663999999999996
study_1226	3	0.109574
study_283	1	0.357695
study_731	1	0.44205600000000006
study_75	1	0.540848
study_1468	1	0.607379
study_1184	1	0.190606
study_813	2	0.08766399999999999
study_1778	1	0.000101
study_1718	3	0.008222
study_1217	2	0.330446
study_679	2	0.017091
study_1102	2	0.012440000000000001
study_1361	2	0.017093999999999998
study_1472	2	0.017036000000000003
study_1671	2	0.044063
study_456	2	0.030412
study_932	2	0.041002
study_1369	2	0.030472000000000003
study_1390	2	0.140052
study_887	1	0.017012
study_762	1	0.399803
study_1775	1	0.548525
study_660	2	0.216007
study_1419	1	0.00015
study_822	1	0.00015
study_504	1	0.17092000000000002
study_275	1	0.033689
study_662	1	0.05861
study_1815	1	0.120794
study_154	1	0.054651
study_12	1	0.054651
study_1561	1	0.06589199999999999
study_1290	1	0.113874
study_194	1	0.00015
study_738	1	0.0040950000000000005
study_1180	1	0.005528
study_245	1	0.062015999999999995
study_1780	1	0.113201
study_89	1	0.057602999999999994
study_1400	1	0.121873
study_643	1	0.059441999999999995
study_1152	2	0.027987
study_1118	2	0.031258
study_1730	1	0.05756
study_1465	2	0.042886
study_755	1	0.11116199999999998
study_455	1	0.071767
study_835	1	0.00015
study_1902	1	0.047935000000000005
study_1428	1	0.028981
study_1225	1	0.050366
study_1870	1	0.038679000000000005
study_1461	1	0.019147
study_964	1	0.018977
study_998	1	0.029934
study_1323	1	0.029037999999999998
study_1586	1	0.037529
study_1039	1	0.028466
study_249	1	0.019253
study_994	1	0.009414
study_1452	1	0.00015
study_862	1	0.11544000000000001
study_1256	3	0.024734
study_1416	3	0.031163
study_469	3	0.015517
study_1492	3	0.015517
study_127	3	0.00015
study_1547	3	0.00015
study_1654	1	0.197731
study_1218	1	0.067544
study_1383	1	0.00015
study_1812	1	0.200322
study_1886	1	0.11595599999999999
study_592	1	0.072507
study_259	1	0.047552
study_939	1	0.05185599999999999
study_28	1	0.047552
study_1348	4	0.058049
study_930	4	0.06303099999999999
study_859	4	0.002893
study_171	4	0.000151
study_279	5	0.000106
study_1233	5	0.009715000000000001
study_1445	5	0.12726800000000002
study_436	1	0.007631000000000001
study_563	1	0.012373
study_452	1	0.007586
study_425	1	0.012367
study_529	1	0.007586
study_1120	1	0.012357
study_712	1	0.004123
study_787	1	0.004123
study_418	1	0.00015
study_368	1	0.006509
study_58	1	0.00015
study_1768	1	0.341428
study_1894	1	0.341428
study_1343	1	0.07083300000000001
study_826	1	0.100852
study_1038	1	0.08945800000000001
study_258	1	0.059865999999999996
study_717	1	0.047147
study_309	1	0.03361
study_29	1	0.024467
study_876	1	0.024730000000000002
study_385	1	0.01399
study_1767	1	0.017524
study_768	1	0.022917
study_148	1	0.015401
study_398	1	0.024523
study_1189	1	0.11819500000000001
study_1710	1	0.145672
study_953	1	0.045295
study_1402	1	0.045295
study_684	1	0.045295
study_806	1	0.0025670000000000003
study_783	1	0.0024920000000000003
study_593	1	0.00015
study_1504	1	0.42890500000000004
study_1797	1	0.21699000000000002
study_496	1	0.203266
study_690	1	0.202232
study_88	1	0.191227
study_1564	1	0.191227
study_218	1	0.00015
study_252	1	0.009904999999999999
study_51	5	0.000154
study_430	1	0.000101
study_38	1	0.063836
study_116	1	0.047729
study_318	1	0.050492
study_158	1	0.05831
study_26	1	0.038666000000000006
study_25	1	0.05632
study_665	1	0.057812
study_1866	1	0.28139699999999995
study_160	1	0.073786
study_1399	1	0.059774
study_1313	1	0.322135
study_5	1	0.09150499999999999
study_686	1	0.10097300000000001
study_915	1	0.09206
study_1583	1	0.091575
study_463	1	0.101143
study_57	1	0.009519
study_41	1	0.000606
study_568	1	0.010675
study_503	1	0.000101
study_573	1	0.00405
study_167	1	0.000101
study_7	1	0.038975
study_518	1	0.053551999999999995
study_9	1	0.030167000000000003
study_642	1	0.042828
study_653	1	0.048021
study_44	1	0.004561
study_922	1	0.00015
study_644	1	0.004098
study_374	6	0.03878
study_1537	1	0.181472
study_1846	1	0.128727
study_83	1	0.129339
study_1211	1	0.06311
study_137	1	0.018775
study_1388	1	0.004208
study_238	1	0.009288
study_491	1	0.018752
study_1244	1	0.367963
study_1306	1	0.367963
study_538	1	0.367963
study_210	1	0.30049699999999996
study_453	1	0.292812
study_1733	1	0.301333
study_798	1	0.32363600000000003
study_841	1	0.33174899999999996
study_767	1	0.341032
study_1354	1	0.26017399999999996
study_528	1	0.204736
study_596	1	0.206121
study_1820	1	0.206121
study_185	1	0.206121
study_457	1	0.206121
study_376	1	0.206121
study_404	1	0.206121
study_1880	1	0.206121
study_1486	1	0.242089
study_1222	1	0.23201300000000002
study_656	1	0.23292
study_873	1	0.250051
study_1273	1	0.219229
study_1219	1	0.216627
study_1092	1	0.19178599999999998
study_476	1	0.177886
study_1228	1	0.112731
study_635	1	0.010331
study_1857	1	0.032298
study_744	1	0.010468
study_1370	1	0.020848
study_1055	1	0.010337
study_1634	1	0.047867
study_1062	1	0.053298000000000005
study_1177	1	0.062375
study_1650	1	0.062375
study_1874	1	0.123578
study_1856	1	0.020627
study_1702	1	0.010204000000000001
study_570	1	0.017841
study_910	1	0.017881
study_623	1	0.020819999999999998
study_576	1	0.030788999999999997
study_1614	1	0.031488
study_814	1	0.10710599999999999
study_184	1	0.00015
study_982	1	0.10394300000000001
study_923	1	0.008943000000000001
study_1247	1	0.008943000000000001
study_447	1	0.008943000000000001
study_1533	1	0.01344
study_740	1	0.008943000000000001
study_98	1	0.002525
study_257	1	0.002525
study_771	1	0.00015
study_585	1	0.0055119999999999995
study_705	1	0.038929000000000005
study_839	5	0.150456
study_347	5	0.023928
study_23	5	0.012218999999999999
study_435	5	0.021052
study_214	5	0.010077
study_785	1	0.019197
study_737	1	0.019197
study_1649	1	0.007894
study_536	1	0.128551
study_527	1	0.118805
study_1458	1	0.154527
study_1578	1	0.160051
study_521	1	0.118805
study_1028	1	0.120797
study_1448	1	0.087201
study_1790	1	0.054976
study_1326	1	0.020250999999999998
study_1086	1	0.023147
study_1111	1	0.01261
study_1026	1	0.013198
study_603	1	0.008849
study_487	1	0.00443
study_1844	1	0.00443
study_661	1	0.00443
study_928	1	0.128423
study_1339	1	0.054577
study_668	1	0.012539
study_1576	1	0.008634999999999999
study_1328	1	0.013206
study_274	1	0.0044329999999999994
study_438	1	0.013285
study_1515	1	0.00015
study_348	1	0.004405
study_1511	1	0.017762
study_1746	1	0.013004
study_1631	1	0.009901
study_542	1	0.152845
study_1834	1	0.24027199999999999
study_220	1	0.18152000000000001
study_1611	1	0.181528
study_1298	1	0.251581
study_1708	1	0.155085
study_1862	1	0.234954
study_754	1	0.154981
study_751	1	0.24574899999999997
study_129	1	0.055833
study_66	1	0.055833
study_758	1	0.055541999999999994
study_450	1	0.040986
study_71	1	0.030699
study_21	1	0.019306
study_1084	1	0.03102
study_852	1	0.031354
study_1489	1	0.030572000000000002
study_1619	1	0.010768999999999999
study_959	1	0.06504299999999999
study_974	1	0.006829000000000001
study_1155	1	0.000101
study_191	1	0.00015
study_292	1	0.00015
study_394	1	0.00015
study_1147	1	0.00015
study_1725	1	0.070256
study_916	1	0.00015
study_1618	1	0.00015
study_1751	1	0.2
study_1346	1	0.216416
study_1669	1	0.011683
study_1406	1	0.011691
study_1895	1	0.20256300000000002
study_1496	1	0.220671
study_219	1	0.220164
study_522	1	0.22769499999999998
study_1825	1	0.082201
study_874	1	0.079606
study_1624	1	0.041708999999999996
study_519	1	0.023543
study_637	1	0.024033000000000002
study_1809	1	0.010059
study_1761	1	0.004799
study_342	1	0.004799
study_1276	1	0.004744
study_624	1	0.004744
study_516	1	0.000152
study_1471	1	0.023871
study_962	1	0.000152
study_1314	1	0.023096000000000002
study_411	1	0.029973000000000003
study_1338	1	0.029664999999999997
study_1424	1	0.020557
study_1267	1	0.020245
study_1617	1	0.0010400000000000001
study_1873	1	0.006146
study_1706	1	0.006362
study_1818	1	0.005834000000000001
study_875	1	0.008106
study_478	1	0.023417
study_326	1	0.015471
study_1119	1	0.030106
study_658	1	0.041637
study_248	1	0.039249
study_390	1	0.041443
study_344	1	0.038481
study_373	1	0.000155
study_377	1	0.048801
study_244	1	0.000101
study_1376	1	0.103126
study_19	1	0.054232
study_30	1	0.06305
study_1143	1	0.053278
study_198	1	0.07205299999999999
study_1169	1	0.07943
study_883	1	0.083799
study_1665	1	0.054702999999999995
study_671	1	0.046747000000000004
study_1398	1	0.04825
study_37	1	0.05325
study_683	1	0.049252
study_388	1	0.068024
study_716	1	0.063944
study_878	1	0.06250399999999999
study_965	1	0.05645700000000001
study_20	1	0.057258
study_1296	2	0.120235
study_338	4	0.045343
study_558	4	0.048332
study_1375	5	0.020768000000000002
study_1627	1	0.026629000000000003
study_461	1	0.162332
study_577	1	0.162332
study_1552	1	0.162332
study_1747	1	0.23140500000000003
study_1686	1	0.34815799999999997
study_895	1	0.361375
study_571	1	0.361245
study_407	1	0.148612
study_256	1	0.145264
study_1124	1	0.041229
study_582	1	0.004511
study_1569	1	0.00015
study_1113	1	0.09916699999999999
study_1580	4	0.07904299999999999
study_96	4	0.041526
study_163	4	0.043066
study_1512	4	0.041526
study_1142	4	0.041526
study_908	4	0.00015
study_1528	4	0.064193
study_1265	4	0.059697
study_828	4	0.046174
study_1097	4	0.094962
study_745	4	0.055933000000000004
study_1431	4	0.06141900000000001
study_1349	4	0.100643
study_178	4	0.05325
study_1138	4	0.11213
study_1122	4	0.045542
study_1482	4	0.06071699999999999
study_1201	4	0.09539299999999999
study_1048	4	0.095237
study_1459	4	0.058866999999999996
study_961	4	0.078261
study_1828	4	0.115934
study_1763	4	0.041601
study_1159	4	0.024018
study_356	4	0.051329
study_1675	4	0.067531
study_1853	4	0.132195
study_1841	1	0.013193
study_152	1	0.236688
study_550	1	0.244184
study_1799	1	0.169896
study_1425	1	0.246369
study_810	1	0.138398
study_1401	1	0.077132
study_937	1	0.076046
study_1595	1	0.07883899999999999
study_329	1	0.072901
study_776	1	0.072948
study_470	1	0.07925900000000001
study_1148	1	0.064123
study_1207	1	0.07331499999999999
study_749	1	0.216848
study_1286	1	0.124575
study_1494	1	0.045635
study_1033	1	0.053997
study_728	1	0.048014
study_1789	2	0.12070499999999999
study_1044	1	0.34777800000000003
study_699	1	0.047024
study_1291	1	0.020159
study_1345	1	0.00015
study_1052	1	0.015399000000000001
study_1129	1	0.015577
study_1090	1	0.006213000000000001
study_195	1	0.00015
study_1412	1	0.00015
study_1613	1	0.00015
study_594	1	0.084783
study_1806	1	0.00015
study_110	1	0.00015
study_882	1	0.067442
study_926	1	0.035944
study_192	1	0.013586
study_609	1	0.019393
study_920	1	0.009078
study_1824	1	0.029487
study_702	1	0.005013
study_290	1	0.002983
study_554	1	0.13029000000000002
study_986	4	0.00015
study_53	1	0.060065
study_583	1	0.0589
study_1103	1	0.06264299999999999
study_512	1	0.059102999999999996
study_802	1	0.052927999999999996
study_861	1	0.051108
study_332	1	0.054221000000000005
study_1307	1	0.068762
study_829	1	0.049487
study_217	1	0.054841999999999995
study_179	1	0.050791
study_360	1	0.05182899999999999
study_689	1	0.051108
study_1181	1	0.054841999999999995
study_386	1	0.051108
study_1810	1	0.159168
study_695	1	0.08164
study_1216	1	0.086043
study_1427	1	0.064101
study_1826	1	0.096827
study_1016	1	0.077123
study_633	1	0.07695199999999999
study_291	1	0.065442
study_942	1	0.037415
study_174	1	0.004209
study_1658	4	0.00015
study_384	4	0.07269400000000001
study_1623	4	0.019351
study_544	1	0.00015
study_1803	1	0.005098
study_1009	1	0.084583
study_1477	1	0.032768
study_833	1	0.032768
study_1609	1	0.032864
study_1172	2	0.35739899999999997
study_918	3	0.004252000000000001
study_426	3	0.00015
study_1254	1	0.439958
study_1260	1	0.065755
